customerID,Gender,Senior Citizen,Marital Status,Dependents,tenure in months,Priority Account,Credit Cards,Loan Account,Netbanking,Debit Card,MobileApp,TechSupport Availed,Zero Balance Account,FDs,Interest Deposited,Paperless Banking,Monthly Average Balance (USD),Yearly Average Balance (USD),Churn,Customer Feedback,Category,Recommendation
8138-EALND,Male,0,No,No,15,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,19.75,311.6,No,The loan disbursement process is very slow.,Loans,
6024-RUGGH,Male,0,Yes,Yes,72,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,25.2,1798.9,No,My Debit Card is not working for online transactions.,Debit Card,
0732-OCQOC,Female,0,Yes,Yes,52,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,25.05,1270.25,No,The branch is not accessible for disabled customers.,Branch Service,
0114-IGABW,Female,0,Yes,No,71,No,No,general loan,No,Yes,Yes,Yes,Yes,Yes,Two year,No,58.25,4145.9,No,How do I get a Current Account statement by ATM?,Current Account,
2866-IKBTM,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,19.55,19.55,No,The Debit Card is not accepted at many places.,Debit Card,
3419-SNJJD,Female,1,Yes,No,65,Yes,Yes,top up loan,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,105.25,6786.4,Yes,The Savings Account interest rates are too low.,Savings Account,
1218-VKFPE,Female,0,Yes,Yes,12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,19,233.55,Yes,The ATM withdrawal limit is too low.,ATM Service,
1154-HYWWO,Male,0,No,No,38,Yes,No,general loan,Yes,Yes,No,Yes,Yes,No,One year,No,70.6,2708.2,No,What are the interest rates for Home Loans?,Loans,
8361-LBRDI,Female,0,No,No,58,Yes,Yes,No,No,No,No,No,No,No,Two year,No,24.35,1423.85,No,The Savings Account mobile app is very glitchy.,Savings Account,
8208-EUMTE,Male,0,No,No,16,No,No,general loan,Yes,Yes,Yes,Yes,Yes,No,Two year,No,54.85,916.15,No,The loan processing fee is too high.,Loans,
9108-EQPNQ,Female,0,Yes,Yes,10,Yes,Yes,No,No,No,No,No,No,No,Two year,No,26.1,225.55,No,The Debit Card activation process is very slow.,Debit Card,
5879-SESNB,Female,0,No,No,11,Yes,Yes,top up loan,No,No,No,No,No,No,Month-to-month,No,75.25,888.65,No,The Savings Account opening process is very easy.,Savings Account,
6837-BJYDQ,Male,0,No,No,3,Yes,No,No,No,No,No,No,No,No,One year,No,19.6,61.35,No,The Savings Account opening process is very easy.,Savings Account,
6680-NENYN,Female,0,No,No,43,Yes,Yes,top up loan,No,Yes,Yes,No,Yes,Yes,Two year,Yes,104.6,4759.85,Yes,The branch is not accessible for disabled customers.,Branch Service,
9750-BOOHV,Female,0,No,No,32,No,No,general loan,Yes,No,No,No,No,No,One year,No,30.15,927.65,No,The loan processing time is too long.,Loans,
5642-MHDQT,Female,0,Yes,Yes,53,Yes,No,No,No,No,No,No,No,No,One year,Yes,19.85,1039.45,No,The loan customer service is very helpful.,Loans,
3717-OFRTN,Male,0,No,No,,Yes,No,No,No,No,No,,No,No,Month-to-month,No,19.75,19.75,No,The online banking customer support is very helpful.,Online Banking,
4110-PFEUZ,Female,0,No,No,1,Yes,No,top up loan,No,No,No,No,No,No,Month-to-month,No,69.55,69.55,Yes,The Debit Card is not working for international transactions.,Debit Card,
5248-YGIJN,Male,0,Yes,No,72,Yes,Yes,general loan,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,90.25,6369.45,No,The loan disbursement process is very slow.,Loans,
7277-OZCGZ,Female,0,No,No,22,Yes,No,top up loan,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,89.05,1886.25,No,My Current Account transactions are often delayed.,Current Account,
8592-PLTMQ,Female,0,No,No,64,Yes,Yes,No,No,No,No,No,No,No,One year,No,24.7,1642.75,No,I need to check my Current Account balance.,Current Account,
0297-RBCSG,Male,0,No,No,19,Yes,No,general loan,No,Yes,No,Yes,No,Yes,One year,Yes,65.35,1231.85,No,The credit limit increase process is very quick.,Credit Cards,
6047-YHPVI,Male,0,No,No,5,Yes,No,top up loan,No,No,No,No,No,No,Month-to-month,Yes,69.7,316.9,Yes,The ATM network is very unreliable.,ATM Service,
9057-MSWCO,Male,1,Yes,No,27,No,No,general loan,Yes,No,No,No,No,No,Month-to-month,No,30.75,805.1,Yes,The mobile banking app does not support my device.,Mobile Banking,
5698-BQJOH,Female,0,No,No,9,Yes,Yes,top up loan,No,No,No,No,Yes,Yes,Month-to-month,No,94.4,857.25,Yes,The Current Account charges are too high.,Current Account,
2954-PIBKO,Female,0,Yes,Yes,69,Yes,Yes,general loan,Yes,No,Yes,Yes,No,No,Two year,Yes,64.15,4254.1,No,My Debit Card is not working for mini statements.,Debit Card,
2475-MROZF,Male,0,No,No,30,Yes,Yes,top up loan,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,95,2852.4,No,The loan repayment options are very flexible.,Loans,
0115-TFERT,Male,0,Yes,No,21,Yes,Yes,top up loan,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,111.2,2317.1,Yes,The loan processing time is too long.,Loans,
5590-ZSKRV,Female,0,Yes,Yes,8,Yes,No,general loan,Yes,Yes,No,No,No,No,Month-to-month,No,54.65,482.25,No,How do I activate my new Credit Card?,Credit Card,
7508-SMHXL,Female,1,No,No,15,Yes,Yes,top up loan,No,Yes,No,No,Yes,No,Month-to-month,No,89,1288.3,No,The Credit Card travel benefits are very good.,Credit Card,
8847-GEOOQ,Male,0,Yes,No,60,No,No,general loan,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,60.2,3582.4,No,The bank's website is very easy to navigate.,General,
9477-LGWQI,Male,0,Yes,Yes,70,Yes,No,general loan,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,80.15,5600.15,No,Can I withdraw cash using my Debit Card internationally?,Debit Cards,
6227-HWPWX,Female,0,No,Yes,15,Yes,No,top up loan,No,No,No,No,No,No,Month-to-month,No,69,994.8,Yes,The credit limit on my Credit Card is too low.,Credit Cards,
7469-LKBCI,Male,0,No,No,16,Yes,No,No,No,No,No,No,No,No,Two year,No,18.95,326.8,No,The ATM is often out of service.,ATM Service,
2560-PPCHE,Female,0,No,No,65,Yes,Yes,top up loan,No,Yes,No,Yes,Yes,Yes,One year,Yes,105.05,6744.25,No,The branch does not have enough seating.,Branch Service,
0486-HECZI,Male,0,Yes,No,55,Yes,Yes,top up loan,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,96.75,5238.9,Yes,My Savings Account statements are always incorrect.,Savings Account,
4686-GEFRM,Male,0,Yes,No,70,Yes,Yes,top up loan,No,Yes,Yes,Yes,No,Yes,Two year,Yes,98.7,6858.9,No,The loan tenure options are very flexible.,Loans,
0619-OLYUR,Male,0,Yes,No,72,Yes,Yes,top up loan,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,111.9,8071.05,No,The Credit Card travel benefits are very good.,Credit Card,
5875-YPQFJ,Male,0,No,No,1,Yes,No,top up loan,No,No,No,No,No,No,Month-to-month,Yes,69.9,69.9,Yes,The loan processing time is too long.,Loans,
4572-DVCGN,Female,0,No,No,10,Yes,No,top up loan,No,No,No,No,No,Yes,Month-to-month,Yes,80.25,846,Yes,The mobile banking app does not have biometric login.,Mobile Banking,
1029-QFBEN,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,19.55,19.55,Yes,The branch is not accessible for disabled customers.,Branch Service,
0946-FKYTX,Male,0,No,No,52,No,No,general loan,No,Yes,No,No,No,No,One year,No,30.1,1623.4,No,The fixed deposit maturity process is very smooth.,Fixed Deposit,
5756-OZRIO,Male,1,Yes,No,61,Yes,Yes,general loan,No,Yes,No,No,No,Yes,One year,No,64.05,3902.6,No,Can I get a top-up on my existing Loan?,Loans,
4654-DLAMQ,Female,1,Yes,No,64,Yes,No,top up loan,Yes,Yes,Yes,No,No,Yes,One year,No,97,6430.9,No,The online banking interface is very intuitive.,Online Banking,
0835-JKADZ,Female,0,No,No,71,Yes,Yes,top up loan,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,111.25,7984.15,No,The mobile banking app crashes frequently.,Mobile Banking,
4482-EWFMI,Female,0,No,No,2,Yes,No,top up loan,No,No,No,No,No,No,Month-to-month,Yes,69.7,135.2,No,I am satisfied with the high interest rates on my Savings Account.,Savings Account,
3774-VBNXY,Female,0,Yes,Yes,64,Yes,No,No,No,No,No,No,No,No,Two year,No,20.2,1277.75,No,The loan customer service is very helpful.,Loans,
1248-DYXUB,Male,0,Yes,Yes,52,Yes,Yes,No,No,No,No,No,No,No,Two year,No,24.8,1229.1,No,The customer support for Credit Card issues is very responsive.,Credit Cards,
8823-RLPWL,Female,0,Yes,No,72,Yes,Yes,top up loan,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,110.65,8065.65,No,The Savings Account mobile app is very glitchy.,Savings Account,
4289-DTDKW,Male,0,Yes,No,40,Yes,Yes,top up loan,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,101.3,4113.1,Yes,The ATM network is very unreliable.,ATM Service,
9450-TRJUU,Male,0,No,No,35,Yes,Yes,top up loan,No,No,No,No,Yes,No,Month-to-month,No,83.15,2848.45,No,What are the charges for a Personal Loan?,Loans,
3192-NQECA,Male,0,Yes,No,68,Yes,Yes,top up loan,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,110,7611.85,Yes,The loan approval process took too long.,Loans,
9560-BBZXK,Female,0,No,No,36,No,No,general loan,Yes,No,No,No,No,No,Two year,No,31.05,1126.35,No,The online banking interface is very intuitive.,Online Banking,
9931-KGHOA,Female,0,Yes,No,46,Yes,Yes,general loan,Yes,No,No,No,No,No,Month-to-month,No,55,2473.95,No,The loan approval process took too long.,Loans,
2189-WWOEW,Female,0,No,Yes,15,Yes,No,top up loan,No,Yes,No,No,No,Yes,Month-to-month,Yes,85.9,1269.55,Yes,I had a hard time disputing a charge on my Credit Card.,Credit Cards,
2673-CXQEU,Female,1,No,No,56,Yes,Yes,top up loan,Yes,Yes,Yes,No,Yes,Yes,One year,No,110.5,6139.5,No,The loan disbursement process is very slow.,Loans,
4183-MYFRB,Female,0,No,No,21,Yes,No,top up loan,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,90.05,1862.9,No,The Current Account management is very convenient.,Current Account,
4881-JVQOD,Male,1,Yes,Yes,10,No,No,general loan,No,No,No,No,No,Yes,Month-to-month,Yes,34.55,362.6,No,My Current Account statements are very hard to understand.,Current Account,
9342-VNIMQ,Male,0,No,No,33,Yes,Yes,general loan,No,Yes,No,No,No,No,Month-to-month,Yes,54.65,1665.2,No,The fixed deposit renewal process is very easy.,Fixed Deposit,
5804-LEPIM,Female,1,No,No,2,Yes,No,top up loan,No,No,No,No,No,No,Month-to-month,Yes,70.35,139.05,Yes,The loan disbursement process is very slow.,Loans,
8584-KMVXD,Female,0,No,No,8,Yes,No,top up loan,No,Yes,No,No,No,No,Month-to-month,No,75.6,535.55,No,How do I close my Savings Account?,Savings Account,
7301-ABVAD,Female,0,No,No,72,Yes,Yes,general loan,No,Yes,Yes,Yes,Yes,Yes,Two year,No,86.6,6350.5,No,The customer support for Debit Card issues is very efficient.,Debit Cards,
7521-AFHAB,Female,0,Yes,Yes,5,Yes,No,general loan,No,No,No,No,No,No,Month-to-month,No,44.8,220.45,No,The mobile banking app does not support my device.,Mobile,
2146-EGVDT,Male,0,Yes,Yes,59,Yes,No,No,No,No,No,No,No,No,Two year,No,19.3,1192.7,No,The ATM network is very reliable.,ATM Service,
8067-NIOYM,Female,0,Yes,Yes,24,Yes,No,No,No,No,No,No,No,No,Two year,Yes,21.1,490.65,No,I faced issues with fraudulent transactions on my Credit Card.,Credit Cards,
3874-EQOEP,Male,0,No,No,7,Yes,Yes,top up loan,No,No,No,No,Yes,Yes,Month-to-month,No,95,655.5,Yes,The mobile banking app does not support multiple accounts.,Mobile Banking,
0623-IIHUG,Female,1,No,No,21,No,No,general loan,Yes,No,No,No,Yes,No,Month-to-month,Yes,41.9,840.1,Yes,The Debit Card delivery is very delayed.,Debit Card,
5393-HJZSM,Female,0,Yes,Yes,32,Yes,No,general loan,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,76.3,2404.15,No,The fixed deposit interest rates are very attractive.,Fixed Deposit,
0404-SWRVG,Male,0,No,No,3,Yes,Yes,top up loan,No,No,No,No,No,No,Month-to-month,Yes,,229.55,Yes,The mobile banking app does not have biometric login.,Mobile Banking,
6513-EECDB,Male,1,Yes,No,1,Yes,Yes,top up loan,No,No,No,No,No,No,Month-to-month,Yes,73.55,73.55,Yes,The online banking system is always down.,General,
0459-SPZHJ,Male,0,Yes,Yes,63,Yes,Yes,general loan,Yes,Yes,Yes,No,Yes,Yes,Two year,No,83.5,5435,No,My Credit Card is not generating a CVV.,Credit Card,
4079-WWQQQ,Male,0,No,No,72,No,No,general loan,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,65.55,4807.45,No,The Savings Account interest rates are too low.,Savings Account,
1096-ADRUX,Female,0,Yes,Yes,66,Yes,Yes,top up loan,No,No,No,No,No,No,One year,Yes,74.25,4859.25,No,The ATM network is very reliable.,ATM Service,
1009-IRMNA,Female,0,No,No,7,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,20,137.6,Yes,The Debit Card is not accepted at many places.,Debit Card,
4709-LKHYG,Female,0,Yes,Yes,29,Yes,No,No,No,No,No,No,No,No,One year,No,20,540.05,No,I was charged a fee for closing my Savings Account.,Savings Account,
8040-MNRTF,Female,0,No,No,1,Yes,No,top up loan,No,No,No,No,No,No,Month-to-month,No,71.1,71.1,No,Can I prepay my Loan?,Loans,
3318-ISQFQ,Female,0,No,No,20,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,19.5,413,No,The loan repayment terms are very flexible.,Loans,
7654-YWJUF,Male,0,Yes,No,43,Yes,No,top up loan,Yes,No,Yes,Yes,No,No,One year,Yes,84.25,3539.25,No,The bank's customer service is very responsive.,General,
4234-XTNEA,Male,0,No,No,2,Yes,No,top up loan,No,No,No,No,Yes,No,Month-to-month,Yes,79.95,174.45,No,The bank's online customer service chat is not helpful.,General,
4178-EGMON,Male,0,Yes,No,70,Yes,Yes,top up loan,Yes,Yes,No,Yes,No,No,Two year,Yes,88,5986.45,No,The mobile banking app does not support my device.,Mobile Banking,
1894-IGFSG,Female,0,No,No,22,Yes,No,top up loan,No,No,No,No,Yes,Yes,Month-to-month,No,89.25,1907.85,Yes,The Savings Account service charges are too high.,Savings Account,
2088-IEBAU,Female,0,No,No,68,Yes,Yes,general loan,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,88.15,6148.45,No,The loan approval process is too slow and cumbersome.,Loans,
1423-BMPBQ,Female,0,Yes,Yes,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,19,19,No,The branch does not have enough staff.,Branch Service,
0945-TSONX,Female,0,Yes,Yes,47,Yes,Yes,general loan,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,85.3,4107.25,No,The loan application process is very complicated.,Loans,
6986-IJDHX,Male,0,Yes,Yes,39,Yes,No,top up loan,No,Yes,No,No,Yes,No,Month-to-month,Yes,86.3,3266,Yes,The branch does not have enough staff.,Branch Service,
5644-PDMZC,Female,1,No,No,2,Yes,Yes,top up loan,No,Yes,No,No,No,,Month-to-month,No,89.5,161.5,Yes,The Savings Account minimum balance requirement is too high.,Savings Account,
1635-FJFCC,Female,0,No,No,5,Yes,No,general loan,No,No,No,No,No,No,Month-to-month,Yes,44.05,202.15,No,The loan processing time is too long.,Loans,
1106-HRLKZ,Male,0,Yes,Yes,40,Yes,No,No,No,No,No,No,No,No,Two year,No,19.6,808.95,No,The Debit Card activation process is very straightforward.,Debit Cards,
3376-BMGFE,Female,0,No,No,4,Yes,No,top up loan,No,No,No,No,No,No,Month-to-month,Yes,70.9,273,Yes,The loan repayment process is very confusing.,Loans,
4160-AMJTL,Female,1,No,No,8,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,19.65,164.3,Yes,The Debit Card delivery is delayed.,Debit Card,
2240-HSJQD,Male,0,No,Yes,38,Yes,Yes,top up loan,No,Yes,No,No,No,No,Month-to-month,Yes,81.85,3141.7,No,The bank's security measures are not up to the mark.,General,
0454-OKRCT,Male,0,No,No,33,Yes,No,top up loan,No,Yes,No,Yes,No,No,Two year,No,80.6,2651.1,No,The Savings Account service charges are too high.,Savings Account,
2252-NKNSI,Male,0,No,Yes,52,Yes,Yes,general loan,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,85.15,4461.85,No,I am satisfied with the low minimum balance requirement for my Savings Account.,Savings Account,
7606-BPHHN,Male,0,No,No,72,Yes,No,No,No,No,No,No,No,No,Two year,Yes,19.8,1468.75,No,The loan processing fees were clearly communicated.,Loans,
8329-UTMVM,Male,1,No,No,27,Yes,Yes,top up loan,No,Yes,No,Yes,Yes,Yes,One year,Yes,104.65,2964,No,The ATM withdrawal limit is too low.,ATM Service,
1448-PWKYE,Male,0,Yes,Yes,1,Yes,No,top up loan,No,No,No,No,No,Yes,Month-to-month,No,80,80,Yes,I had issues with unauthorized charges on my Credit Card.,Credit Cards,
1626-ERCMM,Male,1,Yes,No,20,Yes,Yes,top up loan,No,No,No,No,Yes,Yes,Month-to-month,Yes,94.55,1899.65,Yes,The loan approval process took too long.,Loans,
2037-XJFUP,Male,0,Yes,No,33,Yes,No,top up loan,No,No,Yes,No,Yes,Yes,One year,Yes,,3036.75,Yes,The branch has a very long wait time.,Branch Service,
7343-EOBEU,Male,0,Yes,No,3,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,23.6,89.05,No,How do I change my Savings Account type?,Savings Account,
3067-SVMTC,Female,0,Yes,No,68,Yes,No,general loan,Yes,No,No,Yes,No,No,One year,No,55.9,3848.8,No,The Debit Card PIN reset process is very confusing.,Debit Card,
3280-NMUVX,Male,0,Yes,Yes,34,Yes,No,No,No,No,No,No,No,No,One year,No,19.6,678.8,No,The loan application process is very complicated.,Loans,
0979-MOZQI,Male,0,Yes,No,62,No,No,general loan,No,No,No,Yes,Yes,No,Two year,Yes,39,2337.45,No,Can I open a joint Savings Account?,Savings Account,
3583-KRKMD,Male,0,No,No,18,Yes,No,top up loan,No,No,No,Yes,No,No,Month-to-month,Yes,75.9,1373.05,No,The process of getting a new Debit Card is very tedious.,Debit Cards,
8108-UXRQN,Female,0,Yes,Yes,11,No,No,general loan,Yes,No,No,No,Yes,Yes,Month-to-month,No,50.55,565.35,No,My Credit Card payment is not going through.,Credit Card,
4412-YLTKF,Female,1,No,No,27,Yes,Yes,top up loan,No,No,Yes,No,No,No,Month-to-month,Yes,78.05,2135.5,Yes,The ATM fees are too high.,ATM Service,
1051-GEJLJ,Female,0,No,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,19.5,27.55,No,The ATM fees are too high.,ATM Service,
5249-QYHEX,Female,0,Yes,Yes,40,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,24.8,1024.7,No,The Savings Account interest rates are too low.,Savings Account,
4785-FCIFB,Female,0,Yes,No,61,Yes,Yes,No,No,No,No,No,No,No,Two year,No,24.4,1417.9,No,I am facing an issue with my Credit Card.,Credit Card,
5348-CAGXB,Male,0,No,No,12,Yes,Yes,top up loan,No,No,Yes,No,Yes,No,Month-to-month,Yes,89.55,1021.75,No,The loan interest rates are very competitive.,Loans,
9178-JHUVJ,Male,0,Yes,Yes,24,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,24.1,587.4,No,The Savings Account opening process was very smooth.,Savings Account,
2753-JMMCV,Male,0,No,No,65,Yes,Yes,general loan,No,Yes,Yes,Yes,No,Yes,Two year,Yes,74.2,4805.65,No,I am happy with the travel benefits on my Credit Card.,Credit Card,
7595-EHCDL,Male,0,Yes,Yes,32,No,No,general loan,No,No,Yes,No,Yes,Yes,Month-to-month,No,50.6,1653.45,No,The process of getting a new Debit Card was very quick and easy.,Debit Cards,
4622-YNKIJ,Male,0,No,No,33,Yes,No,top up loan,Yes,No,No,Yes,Yes,No,Two year,Yes,88.95,3027.65,No,How do I get an e-statement for my Savings Account?,Savings Account,
2085-JVGAD,Male,0,Yes,No,37,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,20.35,697.65,No,The loan processing fee is too high.,Loans,
0895-LMRSF,Male,0,No,No,23,Yes,No,general loan,No,No,No,No,Yes,Yes,One year,Yes,64.9,1509.8,No,The branch is always very crowded.,Branch Service,
9871-ELEYA,Female,0,No,Yes,34,Yes,No,general loan,Yes,No,Yes,Yes,Yes,No,Two year,No,67.65,2339.3,No,The loan prepayment charges are too high.,Loans,
7971-HLVXI,Male,0,Yes,Yes,72,Yes,Yes,top up loan,No,No,No,No,No,Yes,Two year,Yes,84.5,6130.85,No,The Current Account opening process was very smooth.,Current Account,
3429-IFLEM,Female,0,No,No,71,Yes,No,general loan,Yes,Yes,Yes,Yes,Yes,No,Two year,No,77.35,5550.1,No,The mobile banking app does not support my device.,Mobile Banking,
6522-YRBXD,Male,1,Yes,No,35,Yes,Yes,top up loan,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,94.55,3365.4,No,I am impressed with the easy process of opening a Current Account.,Current Account,
0265-EDXBD,Male,1,Yes,No,32,Yes,Yes,top up loan,No,No,No,No,No,,Month-to-month,Yes,74.9,2303.35,Yes,The ATM charges are too high.,ATM Service,
6599-CEBNN,Female,0,No,No,34,Yes,No,top up loan,No,Yes,No,No,No,No,Month-to-month,Yes,73.95,2524.45,Yes,The branch is not accessible for disabled customers.,Branch Service,
5918-VUKWP,Female,0,No,No,32,Yes,No,No,No,No,No,No,No,No,One year,No,20.55,654.55,No,The Credit Card travel benefits are very good.,Credit Card,
0913-XWSCN,Male,0,Yes,Yes,55,Yes,Yes,top up loan,No,No,No,No,No,Yes,Month-to-month,No,85.5,4713.4,No,The loan disbursement process is very slow.,Loans,
3224-DFQNQ,Female,0,Yes,No,66,Yes,Yes,top up loan,Yes,Yes,No,Yes,No,No,One year,No,89,5898.6,No,I was not informed about the processing fees for my loan.,Loans,
9046-JBFWA,Male,0,No,Yes,27,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,19.15,537.35,No,What are the interest rates for personal loans?,Loans,
3808-HFKDE,Female,0,No,No,20,Yes,No,general loan,No,No,No,No,No,No,Month-to-month,Yes,44.35,927.15,No,The Credit Card complimentary insurance is very good.,Credit Card,
0742-MOABM,Male,0,Yes,No,4,Yes,No,general loan,No,No,No,Yes,No,No,Month-to-month,No,50.05,179.35,Yes,The loan disbursement process is very slow.,Loans,
0505-SPOOW,Female,0,Yes,No,70,Yes,No,No,No,No,No,No,No,No,Two year,No,19.8,1397.65,No,I am satisfied with the easy account management for my Current Account.,Current Account,
0306-JAELE,Male,0,No,No,5,Yes,No,top up loan,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,96.1,453.4,Yes,The ATM is often out of service.,ATM Service,
3276-HDUEG,Female,0,No,No,1,Yes,Yes,top up loan,No,No,No,No,No,No,Month-to-month,Yes,75.05,75.05,Yes,The mobile banking app does not support multiple accounts.,Mobile Banking,
0742-LAFQK,Male,0,Yes,No,72,Yes,Yes,top up loan,Yes,Yes,Yes,No,No,Yes,Two year,Yes,99.15,7422.1,No,The customer support for Credit Cards is very unresponsive.,Credit Cards,
0851-DFJKB,Female,0,No,No,15,Yes,No,general loan,Yes,No,Yes,Yes,No,No,Month-to-month,No,58.95,955.15,No,The bank's security measures are very reassuring.,General,
0516-UXRMT,Female,0,No,No,62,Yes,Yes,top up loan,Yes,Yes,Yes,No,No,No,One year,Yes,92.05,5755.8,No,The Savings Account minimum balance requirement is too high.,Savings Account,
6496-JDSSB,Female,0,No,No,8,Yes,No,top up loan,No,No,No,No,Yes,No,Month-to-month,Yes,80,624.6,No,What is the process to apply for a Loan?,Loans,
8205-OTCHB,Male,0,No,No,22,No,No,general loan,No,Yes,Yes,No,No,Yes,One year,Yes,43.75,903.6,Yes,The Debit Card is not accepted at many places.,Debit Card,
5781-RFZRP,Male,0,Yes,No,,Yes,Yes,general loan,Yes,Yes,No,Yes,Yes,No,Two year,No,73.5,5357.75,No,My Debit Card is not working at ATMs.,Debit Cards,
2316-ESMLS,Female,0,Yes,Yes,12,No,No,general loan,Yes,No,No,Yes,No,No,One year,No,33.15,444.75,No,My Credit Card is not showing transactions.,Credit Card,
4719-UMSIY,Male,0,No,Yes,6,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,19.65,100.9,No,The Credit Card complimentary insurance is very good.,Credit Card,
4765-OXPPD,Female,0,Yes,Yes,9,Yes,No,general loan,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,65,663.05,Yes,The mobile banking app does not support my device.,Mobile Banking,
6122-EFVKN,Male,0,No,Yes,24,No,No,general loan,Yes,No,No,Yes,No,No,Two year,No,35.75,830.8,No,I am pleased with the secure online banking transactions.,Online Banking,
6202-DYYFX,Female,0,No,No,22,Yes,Yes,top up loan,No,No,No,No,No,No,One year,Yes,76,1783.6,No,The Debit Card PIN reset process is very confusing.,Debit Card,
9639-BUJXT,Male,0,No,No,63,Yes,No,No,No,No,No,No,No,No,One year,No,20.5,1328.15,No,The Savings Account minimum balance requirement is too high.,Savings Account,
5394-MEITZ,Female,0,Yes,Yes,60,Yes,No,general loan,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,80.6,4946.7,No,How do I close my Current Account online?,Current Account,
6516-NKQBO,Male,0,Yes,Yes,38,Yes,No,general loan,Yes,No,Yes,Yes,Yes,Yes,Two year,No,81,3084.9,No,The Current Account statement is very easy to access.,Current Account,
6579-JPICP,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,20.4,20.4,No,How do I add a nominee to my Savings Account?,Savings Account,
4661-NJEUX,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,20.05,20.05,No,I was charged an incorrect fee on my Savings Account.,Savings Account,
2181-UAESM,Male,0,No,No,2,Yes,No,general loan,Yes,No,Yes,No,No,No,Month-to-month,No,53.45,119.5,No,The loan documentation process is very complicated.,Loans,
9967-ATRFS,Female,0,No,No,19,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,19.9,367.55,No,The loan disbursement process is very slow.,Loans,
9227-LUNBG,Female,0,No,No,1,No,No,general loan,No,No,No,No,No,No,Month-to-month,No,24.6,24.6,Yes,The loan approval process is too slow.,Loans,
7633-MVPUY,Male,0,Yes,No,57,Yes,No,general loan,Yes,Yes,No,Yes,No,No,Two year,Yes,59.75,3450.15,No,My Credit Card has unauthorized charges.,Credit Card,
2499-AJYUA,Female,1,Yes,No,72,Yes,Yes,top up loan,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,110.8,7882.25,No,How do I get a Current Account statement by SMS?,Current Account,
4360-PNRQB,Male,0,No,No,18,Yes,Yes,top up loan,No,No,No,No,No,No,Month-to-month,Yes,75.6,1395.05,No,How do I change my Credit Card PIN?,Credit Cards,
6180-YBIQI,Male,0,No,No,5,No,No,general loan,No,No,No,No,No,No,Month-to-month,No,24.3,100.2,No,Can I convert my Credit Card to a different type?,Credit Cards,
0308-IVGOK,Female,0,No,No,11,No,No,general loan,No,Yes,Yes,Yes,No,No,One year,Yes,40.4,422.6,No,The bank's security measures are very reassuring.,General,
8467-WYNSR,Male,0,No,No,22,Yes,No,general loan,Yes,No,No,Yes,No,No,Month-to-month,No,55.1,1253.15,No,My Savings Account statements are always incorrect.,Savings Account,
0880-TKATG,Male,0,Yes,Yes,4,Yes,Yes,top up loan,No,No,Yes,No,Yes,Yes,Month-to-month,No,101.15,385.9,Yes,The Savings Account interest rates are very low compared to other banks.,Savings Account,
